Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visiting Team Line Numbers,Home Team Line Numbers,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Unnamed: 75,team_game_num,date_game,team_homeORaway,opp_ID,game_result,IP,H,R,ER,UER,BB,SO,HR,HBP,earned_run_avg,batters_faced,pitches,strikes_total,inherited_runners,inherited_score,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GIDP,pitchers_number,umpire_hp,pitchers_number_desc
20100405,CLE,AL,1,CHA,AL,1,0,6,51,CHI12,38935,0,20201001x,30,4,0,0,0,0,0,0,0,1,0,7,0,0,1,0,4,4,6,6,4,0,24,14,0,0,1,0,28,6,2,0,2,4,0,0,2,5,0,4,0,1,1,0,5,3,0,0,0,0,27,9,0,0,1,0,buehm001,westj001,,westj001,buehm001,,1,Apr 5,1,CLE,"W,6-0",9,4,0,0,0,1,7,0,0,0,31,119,82,0,0,0,0,30,0,0,0,0,0,0,1,3,Gary Darling,"M.Buehrle (99-73-W), J.Putz (99), M.Thornton (99)"
20100407,CLE,AL,2,CHA,AL,2,5,3,54,CHI12,19514,300101,102000000,36,10,2,0,0,5,0,0,2,6,1,8,3,1,0,0,12,4,3,3,0,0,27,12,0,0,2,0,26,2,0,0,1,3,0,1,0,7,0,2,2,0,2,0,4,5,5,5,0,0,27,9,0,0,0,0,carmf001,willr003,perec002,carmf001,peavj001,,2,Apr 7,1,CLE,"L,3-5",9,10,5,5,0,6,8,0,2,2.5,44,183,110,1,1,3,1,36,2,0,1,0,0,0,0,5,Bill Hohn,"J.Peavy (99-44), R.Williams (99-L), T.Pena (99), M.Thornton (1), B.Jenks (99)"
20100408,CLE,AL,3,CHA,AL,3,5,3,66,CHI12,18637,101001002,1020000,41,11,4,0,0,5,3,0,0,4,1,16,1,0,1,0,10,7,3,3,1,0,33,12,0,0,0,0,37,6,0,0,1,3,2,0,1,7,1,12,1,0,0,0,11,6,5,5,1,0,33,12,2,0,1,0,lewij003,putzj001,perec002,mastj001,floyg001,,3,Apr 8,1,CLE,"L,3-5",11,11,5,5,0,4,16,0,0,3.1,48,203,125,0,0,1,0,41,4,0,1,3,0,1,1,6,Bruce Dreckman,"G.Floyd (99-58), S.Santos (99), M.Thornton (0-BSv), B.Jenks (0), R.Williams (0), J.Putz (2-L)"
20100409,MIN,AL,5,CHA,AL,4,4,3,66,CHI12,21416,210001,100200000,41,10,1,0,0,3,2,0,0,7,1,12,1,1,0,0,13,5,3,3,1,0,33,18,0,0,2,0,39,10,2,0,0,2,0,0,0,5,0,5,0,2,2,0,8,6,3,3,0,0,33,16,2,0,1,0,duenb001,penat003,raucj001,lirif001,dankj001,,4,Apr 9,1,MIN,"L,3-4",11,10,4,3,1,7,12,0,0,2.92,50,213,122,6,1,1,1,41,1,0,1,2,0,1,0,6,Chris Guccione,"J.Danks (99-55), S.Linebrink (99-H), R.Williams (0-BSv), S.Santos (0), M.Thornton (0), T.Pena (1-L)"
20100410,MIN,AL,6,CHA,AL,5,2,1,54,CHI12,28337,200,10000,30,5,1,0,1,2,1,0,0,6,1,5,0,0,0,0,8,4,1,1,0,0,27,7,0,0,1,0,31,6,3,0,0,1,1,0,0,2,0,3,0,0,0,0,6,3,2,2,0,0,27,11,0,0,1,0,bakes002,garcf002,raucj001,bakes002,garcf002,,5,Apr 10,1,MIN,"L,1-2",9,5,2,2,0,6,5,1,0,2.76,37,128,75,3,0,0,0,30,1,0,1,1,0,0,0,3,Jerry Crawford,"F.Garcia (99-62-L), R.Williams (0), S.Linebrink (0)"
20100411,MIN,AL,7,CHA,AL,6,4,5,51,CHI12,25550,202000000,20010101x,32,10,3,0,0,4,1,0,0,2,0,2,0,0,3,0,4,3,5,5,0,0,24,14,1,0,2,0,31,9,1,0,3,5,0,0,1,1,0,0,0,0,2,0,4,2,4,4,1,0,27,17,0,0,3,0,buehm001,blacn001,jenkb001,blacn001,buehm001,,6,Apr 11,1,MIN,"W,5-4",9,10,4,4,0,2,2,0,0,2.95,35,128,82,0,0,0,0,32,3,0,0,1,0,0,3,2,Brian O'Nora,"M.Buehrle (5-49-W), B.Jenks (2-Sv)"
20100412,CHA,AL,7,TOR,AL,7,8,7,66,TOR02,46321,2200200101,2400100000,44,14,0,1,3,8,0,0,2,3,0,4,4,0,4,0,8,6,7,7,0,0,33,10,0,0,0,0,41,8,3,0,2,7,0,0,1,6,0,11,1,0,0,0,8,5,8,8,0,0,33,16,1,0,4,0,thorm001,accaj001,jenkb001,peavj001,tallb001,,7,Apr 12,@,TOR,"W,8-7",11,8,7,7,0,6,11,2,1,3.39,48,180,110,6,1,1,0,41,3,0,0,0,0,0,0,6,Adrian Johnson,"J.Peavy (4-24), R.Williams (1), S.Santos (2), J.Putz (3), M.Thornton (2-W), B.Jenks (0-Sv)"
20100413,CHA,AL,8,TOR,AL,8,2,4,51,TOR02,12167,20,00202000x,28,1,0,0,1,2,0,0,1,2,0,14,0,0,0,0,2,2,4,4,0,0,24,5,0,0,0,0,34,10,4,0,0,4,0,0,0,2,0,6,1,0,0,0,8,2,2,2,1,0,27,11,0,0,0,0,romer002,floyg001,gregk001,floyg001,romer002,,8,Apr 13,@,TOR,"L,2-4",8,10,4,4,0,2,6,0,0,3.51,36,138,90,0,0,1,0,34,4,0,0,0,0,0,0,2,Tim McClelland,"G.Floyd (4-41-L), S.Linebrink (2)"
20100414,CHA,AL,9,TOR,AL,9,11,1,54,TOR02,10610,11144000,10000,40,15,4,0,2,10,0,0,1,4,0,4,1,0,2,0,7,2,1,1,0,0,27,8,1,0,1,0,29,2,0,0,0,1,0,0,0,3,0,8,1,0,1,0,4,5,11,11,0,0,27,11,0,0,2,0,dankj001,morrb001,,dankj001,morrb001,,9,Apr 14,@,TOR,"W,11-1",9,2,1,1,0,3,8,0,0,3.24,32,123,78,0,0,1,0,29,0,0,0,0,0,1,1,2,Mike Everitt,"J.Danks (4-72-W), T.Pena (4)"
20100415,CHA,AL,10,TOR,AL,10,3,7,51,TOR02,10744,10200,01330000x,31,5,0,0,2,3,0,0,0,3,0,8,0,0,0,0,4,5,7,7,0,0,24,5,0,0,1,0,34,12,5,0,1,7,0,1,0,6,1,15,2,0,0,0,10,4,3,3,0,0,27,12,0,0,1,0,eveld001,garcf002,,garcf002,eveld001,,10,Apr 15,@,TOR,"L,3-7",8,12,7,7,0,6,15,1,0,3.64,41,154,92,2,2,2,0,34,5,0,1,0,1,0,0,5,Andy Fletcher,"F.Garcia (4-15-L), R.Williams (2), S.Santos (2), J.Putz (2), S.Linebrink (1)"
